Datum Zeit,Borna PM10
,µg/m³
29-02-16,44
28-02-16,49
27-02-16,28
26-02-16,25
25-02-16,21
24-02-16,12
23-02-16,10
22-02-16,4
21-02-16,2
20-02-16,11
19-02-16,37
18-02-16,27
17-02-16,31
16-02-16,12
15-02-16,14
14-02-16,12
13-02-16,26
12-02-16,18
11-02-16,10
10-02-16,7
09-02-16,6
08-02-16,6
07-02-16,14
06-02-16,10
05-02-16,12
04-02-16,8
03-02-16,12
02-02-16,5
01-02-16,9

