Datum Zeit,Glauchau PM10
,µg/m³
29-02-16,35
28-02-16,52
27-02-16,33
26-02-16,29
25-02-16,22
24-02-16,12
23-02-16,10
22-02-16,6
21-02-16,4
20-02-16,13
19-02-16,38
18-02-16,27
17-02-16,25
16-02-16,16
15-02-16,19
14-02-16,10
13-02-16,30
12-02-16,23
11-02-16,9
10-02-16,7
09-02-16,8
08-02-16,7
07-02-16,20
06-02-16,16
05-02-16,13
04-02-16,9
03-02-16,9
02-02-16,6
01-02-16,7

