Datum Zeit,Brockau PM10
,µg/m³
29-02-16,32
28-02-16,48
27-02-16,28
26-02-16,19
25-02-16,15
24-02-16,7
23-02-16,3
22-02-16,3
21-02-16,2
20-02-16,8
19-02-16,25
18-02-16,22
17-02-16,17
16-02-16,12
15-02-16,8
14-02-16,4
13-02-16,15
12-02-16,11
11-02-16,5
10-02-16,3
09-02-16,2
08-02-16,3
07-02-16,12
06-02-16,10
05-02-16,8
04-02-16,5
03-02-16,5
02-02-16,2
01-02-16,4

