Datum Zeit,Schwartenberg PM10
,µg/m³
29-02-16,15
28-02-16,33
27-02-16,20
26-02-16,9
25-02-16,9
24-02-16,2
23-02-16,2
22-02-16,2
21-02-16,2
20-02-16,6
19-02-16,22
18-02-16,15
17-02-16,9
16-02-16,5
15-02-16,6
14-02-16,7
13-02-16,17
12-02-16,8
11-02-16,4
10-02-16,3
09-02-16,2
08-02-16,4
07-02-16,14
06-02-16,6
05-02-16,4
04-02-16,4
03-02-16,4
02-02-16,2
01-02-16,3

