Datum Zeit,Collmberg PM2.5
,µg/m³
29-02-16,20.22
28-02-16,40.18
27-02-16,19.47
26-02-16,13.09
25-02-16,10.76
24-02-16,4.00
23-02-16,2.80
22-02-16,0.50
21-02-16,0.50
20-02-16,9.28
19-02-16,25.97
18-02-16,14.51
17-02-16,17.49
16-02-16,6.34
15-02-16,10.26
14-02-16,10.31
13-02-16,17.22
12-02-16,10.52
11-02-16,4.56
10-02-16,2.83
09-02-16,
08-02-16,1.77
07-02-16,10.31
06-02-16,4.62
05-02-16,7.44
04-02-16,4.36
03-02-16,4.56
02-02-16,1.99
01-02-16,1.85

