Datum Zeit,Plauen-Sued PM10
,µg/m³
29-02-16,42
28-02-16,57
27-02-16,36
26-02-16,26
25-02-16,24
24-02-16,14
23-02-16,10
22-02-16,6
21-02-16,2
20-02-16,10
19-02-16,37
18-02-16,28
17-02-16,24
16-02-16,18
15-02-16,13
14-02-16,9
13-02-16,21
12-02-16,21
11-02-16,11
10-02-16,10
09-02-16,5
08-02-16,5
07-02-16,17
06-02-16,13
05-02-16,14
04-02-16,17
03-02-16,8
02-02-16,13
01-02-16,7

