Datum Zeit,Freiberg PM10
,µg/m³
29-02-16,33
28-02-16,57
27-02-16,33
26-02-16,24
25-02-16,17
24-02-16,9
23-02-16,7
22-02-16,4
21-02-16,2
20-02-16,11
19-02-16,34
18-02-16,24
17-02-16,18
16-02-16,13
15-02-16,12
14-02-16,9
13-02-16,20
12-02-16,15
11-02-16,7
10-02-16,6
09-02-16,5
08-02-16,6
07-02-16,15
06-02-16,7
05-02-16,9
04-02-16,7
03-02-16,9
02-02-16,6
01-02-16,5

