Datum Zeit,Klingenthal PM10
,µg/m³
29-02-16,20
28-02-16,29
27-02-16,23
26-02-16,13
25-02-16,15
24-02-16,8
23-02-16,4
22-02-16,3
21-02-16,4
20-02-16,10
19-02-16,20
18-02-16,12
17-02-16,10
16-02-16,8
15-02-16,8
14-02-16,5
13-02-16,13
12-02-16,13
11-02-16,5
10-02-16,3
09-02-16,3
08-02-16,4
07-02-16,24
06-02-16,14
05-02-16,10
04-02-16,6
03-02-16,7
02-02-16,3
01-02-16,3

