Datum Zeit,Leipzig-West PM10
,µg/m³
30-11-15,7
29-11-15,2
28-11-15,14
27-11-15,19
26-11-15,15
25-11-15,11
24-11-15,15
23-11-15,9
22-11-15,7
21-11-15,11
20-11-15,8
19-11-15,7
18-11-15,9
17-11-15,4
16-11-15,10
15-11-15,5
14-11-15,8
13-11-15,15
12-11-15,14
11-11-15,8
10-11-15,10
09-11-15,9
08-11-15,11
07-11-15,9
06-11-15,
05-11-15,29
04-11-15,40
03-11-15,34
02-11-15,28
01-11-15,31

