Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-11-15,6
29-11-15,4
28-11-15,15
27-11-15,24
26-11-15,22
25-11-15,24
24-11-15,19
23-11-15,9
22-11-15,8
21-11-15,10
20-11-15,6
19-11-15,6
18-11-15,9
17-11-15,5
16-11-15,10
15-11-15,4
14-11-15,6
13-11-15,14
12-11-15,13
11-11-15,8
10-11-15,8
09-11-15,10
08-11-15,11
07-11-15,21
06-11-15,66
05-11-15,52
04-11-15,73
03-11-15,52
02-11-15,27
01-11-15,22

