Datum Zeit,Bautzen PM10
,µg/m³
30-11-15,6
29-11-15,6
28-11-15,16
27-11-15,22
26-11-15,22
25-11-15,19
24-11-15,16
23-11-15,10
22-11-15,9
21-11-15,10
20-11-15,7
19-11-15,8
18-11-15,8
17-11-15,8
16-11-15,11
15-11-15,4
14-11-15,8
13-11-15,14
12-11-15,16
11-11-15,11
10-11-15,9
09-11-15,12
08-11-15,11
07-11-15,18
06-11-15,45
05-11-15,36
04-11-15,56
03-11-15,39
02-11-15,22
01-11-15,21

