Datum Zeit,Carlsfeld PM10
,µg/m³
30-11-15,1
29-11-15,2
28-11-15,8
27-11-15,6
26-11-15,4
25-11-15,7
24-11-15,7
23-11-15,3
22-11-15,4
21-11-15,5
20-11-15,2
19-11-15,3
18-11-15,6
17-11-15,2
16-11-15,6
15-11-15,2
14-11-15,4
13-11-15,11
12-11-15,7
11-11-15,5
10-11-15,5
09-11-15,7
08-11-15,7
07-11-15,3
06-11-15,18
05-11-15,6
04-11-15,8
03-11-15,5
02-11-15,5
01-11-15,11

