Datum Zeit,Plauen-Sued PM10
,µg/m³
30-11-15,7
29-11-15,6
28-11-15,16
27-11-15,21
26-11-15,15
25-11-15,12
24-11-15,17
23-11-15,8
22-11-15,7
21-11-15,12
20-11-15,7
19-11-15,6
18-11-15,11
17-11-15,7
16-11-15,15
15-11-15,9
14-11-15,11
13-11-15,21
12-11-15,15
11-11-15,12
10-11-15,10
09-11-15,11
08-11-15,11
07-11-15,8
06-11-15,28
05-11-15,32
04-11-15,41
03-11-15,36
02-11-15,29
01-11-15,28

