Datum Zeit,Freiberg PM10
,µg/m³
30-11-15,6
29-11-15,2
28-11-15,11
27-11-15,24
26-11-15,17
25-11-15,14
24-11-15,11
23-11-15,9
22-11-15,8
21-11-15,10
20-11-15,7
19-11-15,7
18-11-15,10
17-11-15,4
16-11-15,11
15-11-15,2
14-11-15,7
13-11-15,31
12-11-15,22
11-11-15,16
10-11-15,9
09-11-15,9
08-11-15,10
07-11-15,5
06-11-15,18
05-11-15,23
04-11-15,36
03-11-15,39
02-11-15,24
01-11-15,21

