Datum Zeit,Glauchau PM10
,µg/m³
30-11-15,6
29-11-15,4
28-11-15,15
27-11-15,22
26-11-15,22
25-11-15,12
24-11-15,15
23-11-15,11
22-11-15,8
21-11-15,11
20-11-15,7
19-11-15,5
18-11-15,8
17-11-15,6
16-11-15,12
15-11-15,4
14-11-15,6
13-11-15,16
12-11-15,15
11-11-15,9
10-11-15,
09-11-15,11
08-11-15,17
07-11-15,7
06-11-15,29
05-11-15,45
04-11-15,47
03-11-15,40
02-11-15,41
01-11-15,41

