Datum Zeit,Collmberg PM2.5
,µg/m³
30-11-15,1.61
29-11-15,2.34
28-11-15,9.07
27-11-15,7.62
26-11-15,8.90
25-11-15,8.05
24-11-15,10.00
23-11-15,4.26
22-11-15,4.12
21-11-15,5.40
20-11-15,3.87
19-11-15,3.67
18-11-15,3.75
17-11-15,3.21
16-11-15,5.85
15-11-15,1.90
14-11-15,3.36
13-11-15,8.79
12-11-15,7.63
11-11-15,5.21
10-11-15,4.77
09-11-15,5.35
08-11-15,4.80
07-11-15,4.67
06-11-15,16.74
05-11-15,15.09
04-11-15,25.73
03-11-15,24.18
02-11-15,14.20
01-11-15,16.16

