Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-11-15,13
29-11-15,6
28-11-15,18
27-11-15,39
26-11-15,26
25-11-15,40
24-11-15,28
23-11-15,15
22-11-15,12
21-11-15,14
20-11-15,14
19-11-15,12
18-11-15,12
17-11-15,14
16-11-15,18
15-11-15,5
14-11-15,13
13-11-15,24
12-11-15,22
11-11-15,20
10-11-15,16
09-11-15,17
08-11-15,19
07-11-15,22
06-11-15,77
05-11-15,68
04-11-15,86
03-11-15,62
02-11-15,35
01-11-15,27

