Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-12-14,15
30-12-14,15
29-12-14,14
28-12-14,33
27-12-14,12
26-12-14,10
25-12-14,8
24-12-14,4
23-12-14,4
22-12-14,4
21-12-14,10
20-12-14,6
19-12-14,3
18-12-14,4
17-12-14,10
16-12-14,7
15-12-14,14
14-12-14,11
13-12-14,5
12-12-14,4
11-12-14,6
10-12-14,13
09-12-14,27
08-12-14,13
07-12-14,20
06-12-14,29
05-12-14,41
04-12-14,45
03-12-14,72
02-12-14,48
01-12-14,40

