Datum Zeit,Leipzig-West PM10
,µg/m³
31-12-14,26
30-12-14,16
29-12-14,17
28-12-14,
27-12-14,13
26-12-14,8
25-12-14,7
24-12-14,4
23-12-14,4
22-12-14,3
21-12-14,10
20-12-14,7
19-12-14,4
18-12-14,5
17-12-14,12
16-12-14,10
15-12-14,9
14-12-14,12
13-12-14,4
12-12-14,5
11-12-14,6
10-12-14,
09-12-14,23
08-12-14,13
07-12-14,26
06-12-14,28
05-12-14,71
04-12-14,80
03-12-14,62
02-12-14,39
01-12-14,33

