Datum Zeit,Carlsfeld PM10
,µg/m³
28-02-13,16
27-02-13,10
26-02-13,11
25-02-13,11
24-02-13,24
23-02-13,27
22-02-13,32
21-02-13,13
20-02-13,7
19-02-13,13
18-02-13,21
17-02-13,16
16-02-13,15
15-02-13,31
14-02-13,26
13-02-13,31
12-02-13,36
11-02-13,24
10-02-13,8
09-02-13,10
08-02-13,9
07-02-13,9
06-02-13,5
05-02-13,6
04-02-13,2
03-02-13,6
02-02-13,4
01-02-13,8

