Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
28-02-13,46
27-02-13,28
26-02-13,56
25-02-13,63
24-02-13,56
23-02-13,45
22-02-13,54
21-02-13,24
20-02-13,11
19-02-13,26
18-02-13,56
17-02-13,72
16-02-13,93
15-02-13,81
14-02-13,61
13-02-13,55
12-02-13,67
11-02-13,38
10-02-13,26
09-02-13,24
08-02-13,24
07-02-13,26
06-02-13,26
05-02-13,15
04-02-13,9
03-02-13,16
02-02-13,9
01-02-13,20

