Datum Zeit,Plauen-Sued PM10
,µg/m³
28-02-13,30
27-02-13,19
26-02-13,35
25-02-13,36
24-02-13,38
23-02-13,33
22-02-13,47
21-02-13,23
20-02-13,11
19-02-13,23
18-02-13,46
17-02-13,43
16-02-13,54
15-02-13,57
14-02-13,58
13-02-13,52
12-02-13,53
11-02-13,42
10-02-13,25
09-02-13,22
08-02-13,23
07-02-13,16
06-02-13,13
05-02-13,9
04-02-13,6
03-02-13,8
02-02-13,6
01-02-13,11

