Datum Zeit,Annaberg-Buchholz PM2.5
,µg/m³
28-02-13,23.07
27-02-13,12.83
26-02-13,14.75
25-02-13,23.61
24-02-13,31.37
23-02-13,29.99
22-02-13,35.40
21-02-13,13.36
20-02-13,5.73
19-02-13,13.98
18-02-13,30.01
17-02-13,34.04
16-02-13,43.49
15-02-13,40.92
14-02-13,29.25
13-02-13,35.20
12-02-13,38.59
11-02-13,27.72
10-02-13,22.21
09-02-13,15.36
08-02-13,13.56
07-02-13,11.77
06-02-13,12.66
05-02-13,6.11
04-02-13,3.56
03-02-13,4.74
02-02-13,4.41
01-02-13,6.09

