Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
28-02-13,33
27-02-13,18
26-02-13,40
25-02-13,45
24-02-13,44
23-02-13,36
22-02-13,46
21-02-13,20
20-02-13,11
19-02-13,22
18-02-13,50
17-02-13,54
16-02-13,58
15-02-13,57
14-02-13,63
13-02-13,57
12-02-13,55
11-02-13,37
10-02-13,24
09-02-13,28
08-02-13,19
07-02-13,17
06-02-13,16
05-02-13,11
04-02-13,5
03-02-13,9
02-02-13,6
01-02-13,12

