Datum Zeit,Dresden-Nord PM10
,µg/m³
28-02-13,47
27-02-13,24
26-02-13,46
25-02-13,55
24-02-13,49
23-02-13,42
22-02-13,44
21-02-13,16
20-02-13,9
19-02-13,24
18-02-13,59
17-02-13,68
16-02-13,81
15-02-13,79
14-02-13,55
13-02-13,56
12-02-13,59
11-02-13,43
10-02-13,24
09-02-13,25
08-02-13,25
07-02-13,23
06-02-13,21
05-02-13,15
04-02-13,10
03-02-13,16
02-02-13,11
01-02-13,18

