Datum Zeit,Niesky PM10
,µg/m³
28-02-13,30
27-02-13,27
26-02-13,45
25-02-13,51
24-02-13,39
23-02-13,35
22-02-13,
21-02-13,18
20-02-13,14
19-02-13,20
18-02-13,37
17-02-13,51
16-02-13,55
15-02-13,55
14-02-13,47
13-02-13,51
12-02-13,53
11-02-13,38
10-02-13,15
09-02-13,19
08-02-13,15
07-02-13,17
06-02-13,10
05-02-13,9
04-02-13,8
03-02-13,11
02-02-13,7
01-02-13,12

