Datum Zeit,Klingenthal PM10
,µg/m³
28-02-13,21
27-02-13,13
26-02-13,15
25-02-13,19
24-02-13,29
23-02-13,30
22-02-13,31
21-02-13,12
20-02-13,8
19-02-13,15
18-02-13,21
17-02-13,25
16-02-13,38
15-02-13,40
14-02-13,27
13-02-13,33
12-02-13,37
11-02-13,27
10-02-13,18
09-02-13,14
08-02-13,13
07-02-13,13
06-02-13,9
05-02-13,8
04-02-13,5
03-02-13,7
02-02-13,6
01-02-13,10

