Datum Zeit,Zittau-Ost PM10
,µg/m³
30-04-10,25
29-04-10,22
28-04-10,
27-04-10,15
26-04-10,25
25-04-10,40
24-04-10,43
23-04-10,28
22-04-10,16
21-04-10,18
20-04-10,42
19-04-10,35
18-04-10,27
17-04-10,29
16-04-10,24
15-04-10,27
14-04-10,32
13-04-10,33
12-04-10,35
11-04-10,12
10-04-10,11
09-04-10,26
08-04-10,28
07-04-10,32
06-04-10,32
05-04-10,17
04-04-10,19
03-04-10,25
02-04-10,25
01-04-10,13

