Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-04-10,21
29-04-10,27
28-04-10,21
27-04-10,18
26-04-10,26
25-04-10,29
24-04-10,29
23-04-10,22
22-04-10,16
21-04-10,16
20-04-10,34
19-04-10,37
18-04-10,24
17-04-10,26
16-04-10,27
15-04-10,22
14-04-10,33
13-04-10,32
12-04-10,32
11-04-10,12
10-04-10,9
09-04-10,24
08-04-10,27
07-04-10,17
06-04-10,23
05-04-10,22
04-04-10,13
03-04-10,26
02-04-10,18
01-04-10,11

