Datum Zeit,Bautzen PM10
,µg/m³
30-04-10,35
29-04-10,25
28-04-10,26
27-04-10,18
26-04-10,28
25-04-10,34
24-04-10,35
23-04-10,31
22-04-10,19
21-04-10,22
20-04-10,34
19-04-10,39
18-04-10,27
17-04-10,30
16-04-10,27
15-04-10,27
14-04-10,35
13-04-10,39
12-04-10,37
11-04-10,10
10-04-10,10
09-04-10,26
08-04-10,34
07-04-10,30
06-04-10,26
05-04-10,16
04-04-10,17
03-04-10,21
02-04-10,19
01-04-10,15

