Datum Zeit,Borna PM10
,µg/m³
30-04-10,30
29-04-10,30
28-04-10,27
27-04-10,28
26-04-10,32
25-04-10,32
24-04-10,39
23-04-10,31
22-04-10,23
21-04-10,31
20-04-10,36
19-04-10,45
18-04-10,35
17-04-10,30
16-04-10,29
15-04-10,19
14-04-10,39
13-04-10,39
12-04-10,35
11-04-10,13
10-04-10,16
09-04-10,29
08-04-10,47
07-04-10,32
06-04-10,31
05-04-10,23
04-04-10,9
03-04-10,21
02-04-10,22
01-04-10,19

