Datum Zeit,Freiberg PM10
,µg/m³
30-04-10,26
29-04-10,27
28-04-10,29
27-04-10,18
26-04-10,29
25-04-10,37
24-04-10,38
23-04-10,29
22-04-10,23
21-04-10,19
20-04-10,45
19-04-10,44
18-04-10,26
17-04-10,27
16-04-10,
15-04-10,
14-04-10,44
13-04-10,45
12-04-10,33
11-04-10,11
10-04-10,10
09-04-10,30
08-04-10,36
07-04-10,29
06-04-10,28
05-04-10,24
04-04-10,12
03-04-10,26
02-04-10,21
01-04-10,19

