Datum Zeit,Chemnitz-Mitte O3
,µg/m³
01-05-10 00:00,42
30-04-10 23:00,38
30-04-10 22:00,65
30-04-10 21:00,80
30-04-10 20:00,91
30-04-10 19:00,101
30-04-10 18:00,105
30-04-10 17:00,113
30-04-10 16:00,123
30-04-10 15:00,122
30-04-10 14:00,117
30-04-10 13:00,117
30-04-10 12:00,118
30-04-10 11:00,116
30-04-10 10:00,111
30-04-10 09:00,104
30-04-10 08:00,88
30-04-10 07:00,60
30-04-10 06:00,8
30-04-10 05:00,1
30-04-10 04:00,1
30-04-10 03:00,1
30-04-10 02:00,4
30-04-10 01:00,16
30-04-10 00:00,4
29-04-10 23:00,5
29-04-10 22:00,32
29-04-10 21:00,79
29-04-10 20:00,103
29-04-10 19:00,103
29-04-10 18:00,128
29-04-10 17:00,141
29-04-10 16:00,140
29-04-10 15:00,136
29-04-10 14:00,140
29-04-10 13:00,141
29-04-10 12:00,136
29-04-10 11:00,124
29-04-10 10:00,107
29-04-10 09:00,88
29-04-10 08:00,15
29-04-10 07:00,2
29-04-10 06:00,1
29-04-10 05:00,1
29-04-10 04:00,27
29-04-10 03:00,47
29-04-10 02:00,63
29-04-10 01:00,80
29-04-10 00:00,75
28-04-10 23:00,43
28-04-10 22:00,20
28-04-10 21:00,71
28-04-10 20:00,87
28-04-10 19:00,102
28-04-10 18:00,101
28-04-10 17:00,109
28-04-10 16:00,111
28-04-10 15:00,113
28-04-10 14:00,106
28-04-10 13:00,100
28-04-10 12:00,96
28-04-10 11:00,89
28-04-10 10:00,86
28-04-10 09:00,58
28-04-10 08:00,17
28-04-10 07:00,8
28-04-10 06:00,5
28-04-10 05:00,6
28-04-10 04:00,20
28-04-10 03:00,20
28-04-10 02:00,26
28-04-10 01:00,26
28-04-10 00:00,21
27-04-10 23:00,36
27-04-10 22:00,53
27-04-10 21:00,70
27-04-10 20:00,81
27-04-10 19:00,84
27-04-10 18:00,85
27-04-10 17:00,85
27-04-10 16:00,76
27-04-10 15:00,74
27-04-10 14:00,64
27-04-10 13:00,69
27-04-10 12:00,69
27-04-10 11:00,67
27-04-10 10:00,53
27-04-10 09:00,43
27-04-10 08:00,40
27-04-10 07:00,34
27-04-10 06:00,45
27-04-10 05:00,53
27-04-10 04:00,58
27-04-10 03:00,53
27-04-10 02:00,60
27-04-10 01:00,63
27-04-10 00:00,58
26-04-10 23:00,68
