Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-04-10,30
29-04-10,36
28-04-10,37
27-04-10,29
26-04-10,33
25-04-10,37
24-04-10,44
23-04-10,36
22-04-10,25
21-04-10,27
20-04-10,47
19-04-10,52
18-04-10,28
17-04-10,37
16-04-10,43
15-04-10,31
14-04-10,49
13-04-10,46
12-04-10,44
11-04-10,13
10-04-10,13
09-04-10,30
08-04-10,40
07-04-10,22
06-04-10,31
05-04-10,25
04-04-10,18
03-04-10,33
02-04-10,25
01-04-10,20

