Datum Zeit,Glauchau PM10
,µg/m³
30-04-10,42
29-04-10,32
28-04-10,25
27-04-10,23
26-04-10,26
25-04-10,36
24-04-10,37
23-04-10,31
22-04-10,19
21-04-10,23
20-04-10,41
19-04-10,38
18-04-10,28
17-04-10,35
16-04-10,37
15-04-10,22
14-04-10,34
13-04-10,36
12-04-10,35
11-04-10,9
10-04-10,13
09-04-10,27
08-04-10,37
07-04-10,30
06-04-10,28
05-04-10,21
04-04-10,10
03-04-10,17
02-04-10,17
01-04-10,15

