Datum Zeit,Plauen-Sued PM10
,µg/m³
30-04-10,32
29-04-10,28
28-04-10,23
27-04-10,24
26-04-10,32
25-04-10,27
24-04-10,36
23-04-10,33
22-04-10,19
21-04-10,22
20-04-10,55
19-04-10,50
18-04-10,23
17-04-10,31
16-04-10,37
15-04-10,35
14-04-10,44
13-04-10,46
12-04-10,29
11-04-10,8
10-04-10,12
09-04-10,27
08-04-10,39
07-04-10,27
06-04-10,27
05-04-10,15
04-04-10,8
03-04-10,15
02-04-10,14
01-04-10,18

