Datum Zeit,Dresden-Winckelmannstr. SO2
,µg/m³
01-05-10 00:00,1.9
30-04-10 23:00,1.7
30-04-10 22:00,1.3
30-04-10 21:00,1.5
30-04-10 20:00,1.9
30-04-10 19:00,1.1
30-04-10 18:00,1.8
30-04-10 17:00,1.0
30-04-10 16:00,1.0
30-04-10 15:00,1.0
30-04-10 14:00,1.1
30-04-10 13:00,1.0
30-04-10 12:00,1.0
30-04-10 11:00,2.0
30-04-10 10:00,2.0
30-04-10 09:00,3.3
30-04-10 08:00,5.5
30-04-10 07:00,5.7
30-04-10 06:00,4.7
30-04-10 05:00,4.3
30-04-10 04:00,4.1
30-04-10 03:00,7.7
30-04-10 02:00,10.3
30-04-10 01:00,6.4
30-04-10 00:00,4.9
29-04-10 23:00,5.8
29-04-10 22:00,4.9
29-04-10 21:00,6.5
29-04-10 20:00,6.7
29-04-10 19:00,5.0
29-04-10 18:00,5.0
29-04-10 17:00,4.1
29-04-10 16:00,5.1
29-04-10 15:00,3.6
29-04-10 14:00,1.4
29-04-10 13:00,1.6
29-04-10 12:00,1.6
29-04-10 11:00,2.4
29-04-10 10:00,7.7
29-04-10 09:00,9.4
29-04-10 08:00,9.1
29-04-10 07:00,5.2
29-04-10 06:00,4.4
29-04-10 05:00,4.2
29-04-10 04:00,4.5
29-04-10 03:00,3.9
29-04-10 02:00,3.0
29-04-10 01:00,2.5
29-04-10 00:00,2.9
28-04-10 23:00,2.8
28-04-10 22:00,2.2
28-04-10 21:00,2.4
28-04-10 20:00,2.6
28-04-10 19:00,3.4
28-04-10 18:00,3.2
28-04-10 17:00,2.5
28-04-10 16:00,2.0
28-04-10 15:00,1.9
28-04-10 14:00,2.0
28-04-10 13:00,1.7
28-04-10 12:00,2.2
28-04-10 11:00,3.0
28-04-10 10:00,4.0
28-04-10 09:00,4.6
28-04-10 08:00,3.4
28-04-10 07:00,2.6
28-04-10 06:00,1.3
28-04-10 05:00,1.3
28-04-10 04:00,2.1
28-04-10 03:00,3.8
28-04-10 02:00,5.9
28-04-10 01:00,4.5
28-04-10 00:00,1.2
27-04-10 23:00,1.0
27-04-10 22:00,1.0
27-04-10 21:00,1.3
27-04-10 20:00,1.2
27-04-10 19:00,1.1
27-04-10 18:00,1.0
27-04-10 17:00,1.0
27-04-10 16:00,1.0
27-04-10 15:00,1.0
27-04-10 14:00,1.0
27-04-10 13:00,1.1
27-04-10 12:00,1.4
27-04-10 11:00,1.4
27-04-10 10:00,1.5
27-04-10 09:00,1.5
27-04-10 08:00,1.3
27-04-10 07:00,1.5
27-04-10 06:00,2.4
27-04-10 05:00,2.5
27-04-10 04:00,2.6
27-04-10 03:00,2.4
27-04-10 02:00,2.2
27-04-10 01:00,2.9
27-04-10 00:00,3.1
26-04-10 23:00,2.1
26-04-10 22:00,2.2
26-04-10 21:00,2.4
26-04-10 20:00,2.8
26-04-10 19:00,2.7
26-04-10 18:00,4.1
26-04-10 17:00,2.9
26-04-10 16:00,2.7
26-04-10 15:00,3.4
26-04-10 14:00,2.6
26-04-10 13:00,3.3
26-04-10 12:00,6.3
26-04-10 11:00,7.0
26-04-10 10:00,5.9
26-04-10 09:00,8.6
26-04-10 08:00,7.4
26-04-10 07:00,6.9
26-04-10 06:00,5.9
26-04-10 05:00,5.5
26-04-10 04:00,5.4
26-04-10 03:00,5.3
26-04-10 02:00,5.5
26-04-10 01:00,6.8
26-04-10 00:00,3.9
25-04-10 23:00,2.6
25-04-10 22:00,2.9
25-04-10 21:00,3.2
25-04-10 20:00,4.5
25-04-10 19:00,5.4
25-04-10 18:00,6.4
25-04-10 17:00,4.3
25-04-10 16:00,4.4
25-04-10 15:00,4.7
25-04-10 14:00,5.4
25-04-10 13:00,4.7
25-04-10 12:00,4.3
25-04-10 11:00,4.0
25-04-10 10:00,3.3
25-04-10 09:00,3.0
25-04-10 08:00,3.8
25-04-10 07:00,3.1
25-04-10 06:00,2.1
25-04-10 05:00,2.1
25-04-10 04:00,3.0
25-04-10 03:00,2.0
25-04-10 02:00,2.5
25-04-10 01:00,3.4
25-04-10 00:00,4.5
24-04-10 23:00,5.5
24-04-10 22:00,6.4
24-04-10 21:00,6.4
24-04-10 20:00,4.6
24-04-10 19:00,3.5
24-04-10 18:00,3.1
24-04-10 17:00,3.6
24-04-10 16:00,3.9
24-04-10 15:00,4.5
24-04-10 14:00,5.3
24-04-10 13:00,5.3
