Datum Zeit,Niesky PM10
,µg/m³
30-04-10,22
29-04-10,24
28-04-10,20
27-04-10,13
26-04-10,27
25-04-10,29
24-04-10,27
23-04-10,21
22-04-10,12
21-04-10,18
20-04-10,27
19-04-10,31
18-04-10,24
17-04-10,25
16-04-10,16
15-04-10,24
14-04-10,29
13-04-10,32
12-04-10,29
11-04-10,10
10-04-10,9
09-04-10,22
08-04-10,29
07-04-10,25
06-04-10,16
05-04-10,16
04-04-10,15
03-04-10,21
02-04-10,16
01-04-10,12

