Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2007-10-01,01:00,,,,,53,,,,1.0
2007-10-01,02:00,,,,,46,,,,1.0
2007-10-01,03:00,,,,,56,,,,1.0
2007-10-01,04:00,,,,,44,,,,21.0
2007-10-01,05:00,,,,,60,,,,9.8
2007-10-01,06:00,,,,,72,,,,6.5
2007-10-01,07:00,,,,,76,,,,4.7
2007-10-01,12:00,,,,,94,,,,1.2
2007-10-01,13:00,,,,,90,,,,1.6
2007-10-01,14:00,,,,,91,,,,2.0
2007-10-01,15:00,,,,,87,,,,7.8
2007-10-01,16:00,,,,,79,,,,16.5
2007-10-01,17:00,,,,,73,,,,16.2
2007-10-01,18:00,,,,,69,,,,5.6
2007-10-01,19:00,,,,,69,,,,5.7
2007-10-01,20:00,,,,,80,,,,4.1
2007-10-01,21:00,,,,,81,,,,3.6
2007-10-01,22:00,,,,,78,,,,3.8
2007-10-01,23:00,,,,,74,,,,3.2
2007-10-02,00:00,,,,,68,,,,2.6
2007-10-02,01:00,,,,,60,,,,2.3
2007-10-02,02:00,,,,,55,,,,2.5
2007-10-02,03:00,,,,,54,,,,3.6
2007-10-02,04:00,,,,,43,,,,6.7
2007-10-02,05:00,,,,,34,,,,5.4
2007-10-02,06:00,,,,,44,,,,2.9
2007-10-02,07:00,,,,,46,,,,5.1
2007-10-02,08:00,,,,,44,,,,5.8
2007-10-02,09:00,,,,,52,,,,1.6
2007-10-02,10:00,,,,,46,,,,1.0
2007-10-02,11:00,,,,,47,,,,1.2
2007-10-02,12:00,,,,,50,,,,1.1
2007-10-02,13:00,,,,,52,,,,1.1
2007-10-02,14:00,,,,,37,,,,1.0
2007-10-02,15:00,,,,,31,,,,1.0
2007-10-02,16:00,,,,,35,,,,1.0
2007-10-02,17:00,,,,,37,,,,1.0
2007-10-02,18:00,,,,,33,,,,1.0
2007-10-02,19:00,,,,,20,,,,1.0
2007-10-02,20:00,,,,,11,,,,1.0
2007-10-02,21:00,,,,,10,,,,1.0
2007-10-02,22:00,,,,,10,,,,1.0
2007-10-02,23:00,,,,,23,,,,1.0
2007-10-03,00:00,,,,,26,,,,1.0
2007-10-03,01:00,,,,,28,,,,1.0
2007-10-03,02:00,,,,,35,,,,1.0
2007-10-03,03:00,,,,,43,,,,1.9
2007-10-03,04:00,,,,,46,,,,2.0
2007-10-03,05:00,,,,,38,,,,1.1
2007-10-03,06:00,,,,,36,,,,1.0
2007-10-03,07:00,,,,,40,,,,1.0
2007-10-03,08:00,,,,,49,,,,1.0
2007-10-03,09:00,,,,,47,,,,1.8
2007-10-03,10:00,,,,,44,,,,1.0
2007-10-03,11:00,,,,,47,,,,7.5
2007-10-03,12:00,,,,,43,,,,12.8
2007-10-03,13:00,,,,,44,,,,8.1
2007-10-03,14:00,,,,,41,,,,9.0
2007-10-03,15:00,,,,,41,,,,8.1
2007-10-03,16:00,,,,,43,,,,5.6
2007-10-03,17:00,,,,,44,,,,5.8
2007-10-03,18:00,,,,,43,,,,4.8
2007-10-03,19:00,,,,,42,,,,3.0
2007-10-03,20:00,,,,,39,,,,2.4
2007-10-03,21:00,,,,,43,,,,2.4
2007-10-03,22:00,,,,,43,,,,2.2
2007-10-03,23:00,,,,,36,,,,6.9
2007-10-04,00:00,,,,,36,,,,8.7
2007-10-04,01:00,,,,,27,,,,12.9
2007-10-04,02:00,,,,,25,,,,11.7
2007-10-04,03:00,,,,,23,,,,12.4
2007-10-04,04:00,,,,,23,,,,8.2
2007-10-04,05:00,,,,,37,,,,2.3
2007-10-04,06:00,,,,,48,,,,1.0
2007-10-04,07:00,,,,,45,,,,1.0
2007-10-04,08:00,,,,,40,,,,1.0
2007-10-04,09:00,,,,,49,,,,1.0
2007-10-04,10:00,,,,,50,,,,1.0
2007-10-04,11:00,,,,,55,,,,1.0
2007-10-04,12:00,,,,,50,,,,1.0
2007-10-04,13:00,,,,,47,,,,1.0
2007-10-04,14:00,,,,,51,,,,1.0
2007-10-04,15:00,,,,,46,,,,1.0
2007-10-04,16:00,,,,,56,,,,1.0
2007-10-04,17:00,,,,,57,,,,1.0
2007-10-04,18:00,,,,,52,,,,1.0
2007-10-04,19:00,,,,,41,,,,1.0
2007-10-04,20:00,,,,,34,,,,1.0
2007-10-04,21:00,,,,,36,,,,1.0
2007-10-04,22:00,,,,,44,,,,1.0
2007-10-04,23:00,,,,,41,,,,1.0
2007-10-05,00:00,,,,,44,,,,1.0
2007-10-05,01:00,,,,,42,,,,1.0
2007-10-05,02:00,,,,,44,,,,1.0
2007-10-05,03:00,,,,,43,,,,1.0
2007-10-05,04:00,,,,,34,,,,1.0
2007-10-05,05:00,,,,,26,,,,1.0
2007-10-05,06:00,,,,,25,,,,2.6
2007-10-05,07:00,,,,,27,,,,2.5
2007-10-05,08:00,,,,,33,,,,1.7
