Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-08-06,
30-08-06,6.85
29-08-06,
28-08-06,12.25
27-08-06,
26-08-06,14.37
25-08-06,
24-08-06,13.77
23-08-06,
22-08-06,9.19
21-08-06,
20-08-06,5.51
19-08-06,
18-08-06,16.20
17-08-06,
16-08-06,16.94
15-08-06,
14-08-06,8.04
13-08-06,
12-08-06,9.52
11-08-06,
10-08-06,15.91
09-08-06,
08-08-06,10.94
07-08-06,
06-08-06,6.19
05-08-06,
04-08-06,14.35
03-08-06,
02-08-06,8.97
01-08-06,

