Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-08-06,19
30-08-06,14
29-08-06,14
28-08-06,21
27-08-06,24
26-08-06,22
25-08-06,19
24-08-06,25
23-08-06,20
22-08-06,16
21-08-06,18
20-08-06,10
19-08-06,15
18-08-06,30
17-08-06,28
16-08-06,28
15-08-06,19
14-08-06,15
13-08-06,12
12-08-06,17
11-08-06,25
10-08-06,27
09-08-06,24
08-08-06,24
07-08-06,21
06-08-06,13
05-08-06,21
04-08-06,26
03-08-06,23
02-08-06,16
01-08-06,28

