Datum Zeit,Chemnitz-Mitte O3
,µg/m³
01-09-06 00:00,49
31-08-06 23:00,43
31-08-06 22:00,32
31-08-06 21:00,17
31-08-06 20:00,44
31-08-06 19:00,57
31-08-06 18:00,61
31-08-06 17:00,65
31-08-06 16:00,65
31-08-06 15:00,62
31-08-06 14:00,58
31-08-06 13:00,53
31-08-06 12:00,51
31-08-06 11:00,46
31-08-06 10:00,35
31-08-06 09:00,35
31-08-06 08:00,31
31-08-06 07:00,32
31-08-06 06:00,41
31-08-06 05:00,45
31-08-06 04:00,47
31-08-06 03:00,48
31-08-06 02:00,46
31-08-06 01:00,46
31-08-06 00:00,47
30-08-06 23:00,44
30-08-06 22:00,46
30-08-06 21:00,43
30-08-06 20:00,45
30-08-06 19:00,47
30-08-06 18:00,46
30-08-06 17:00,50
30-08-06 16:00,58
30-08-06 15:00,55
30-08-06 14:00,53
30-08-06 13:00,47
30-08-06 12:00,43
30-08-06 11:00,39
30-08-06 10:00,33
30-08-06 09:00,27
30-08-06 08:00,21
30-08-06 07:00,17
30-08-06 06:00,21
30-08-06 05:00,25
30-08-06 04:00,30
30-08-06 03:00,34
30-08-06 02:00,34
30-08-06 01:00,31
30-08-06 00:00,34
29-08-06 23:00,27
29-08-06 22:00,25
29-08-06 21:00,34
29-08-06 20:00,31
29-08-06 19:00,41
29-08-06 18:00,43
29-08-06 17:00,50
29-08-06 16:00,51
29-08-06 15:00,53
29-08-06 14:00,46
29-08-06 13:00,36
29-08-06 12:00,39
29-08-06 11:00,38
29-08-06 10:00,35
29-08-06 09:00,39
29-08-06 08:00,42
29-08-06 07:00,32
29-08-06 06:00,35
29-08-06 05:00,45
29-08-06 04:00,48
29-08-06 03:00,50
29-08-06 02:00,48
29-08-06 01:00,50
29-08-06 00:00,47
28-08-06 23:00,39
28-08-06 22:00,32
28-08-06 21:00,32
28-08-06 20:00,33
28-08-06 19:00,42
28-08-06 18:00,42
28-08-06 17:00,53
28-08-06 16:00,53
28-08-06 15:00,48
28-08-06 14:00,34
28-08-06 13:00,35
28-08-06 12:00,36
28-08-06 11:00,36
28-08-06 10:00,24
28-08-06 09:00,30
28-08-06 08:00,21
28-08-06 07:00,8
28-08-06 06:00,4
28-08-06 05:00,7
28-08-06 04:00,32
28-08-06 03:00,41
28-08-06 02:00,49
28-08-06 01:00,53
28-08-06 00:00,58
27-08-06 23:00,52
27-08-06 22:00,55
27-08-06 21:00,43
27-08-06 20:00,31
27-08-06 19:00,54
27-08-06 18:00,64
27-08-06 17:00,67
27-08-06 16:00,74
27-08-06 15:00,81
27-08-06 14:00,73
27-08-06 13:00,73
27-08-06 12:00,69
27-08-06 11:00,56
27-08-06 10:00,50
27-08-06 09:00,41
27-08-06 08:00,38
27-08-06 07:00,38
27-08-06 06:00,33
27-08-06 05:00,31
27-08-06 04:00,26
27-08-06 03:00,23
27-08-06 02:00,19
27-08-06 01:00,11
27-08-06 00:00,14
26-08-06 23:00,16
26-08-06 22:00,27
26-08-06 21:00,22
26-08-06 20:00,43
26-08-06 19:00,52
26-08-06 18:00,58
26-08-06 17:00,68
26-08-06 16:00,74
26-08-06 15:00,75
26-08-06 14:00,68
26-08-06 13:00,60
26-08-06 12:00,57
26-08-06 11:00,64
26-08-06 10:00,64
26-08-06 09:00,50
26-08-06 08:00,40
26-08-06 07:00,36
26-08-06 06:00,42
26-08-06 05:00,43
26-08-06 04:00,43
26-08-06 03:00,41
26-08-06 02:00,39
26-08-06 01:00,36
26-08-06 00:00,38
25-08-06 23:00,35
25-08-06 22:00,35
25-08-06 21:00,29
25-08-06 20:00,41
25-08-06 19:00,50
25-08-06 18:00,62
25-08-06 17:00,67
25-08-06 16:00,65
25-08-06 15:00,51
25-08-06 14:00,50
25-08-06 13:00,59
25-08-06 12:00,63
25-08-06 11:00,69
25-08-06 10:00,57
25-08-06 09:00,44
25-08-06 08:00,32
25-08-06 07:00,28
25-08-06 06:00,30
25-08-06 05:00,43
25-08-06 04:00,52
25-08-06 03:00,57
25-08-06 02:00,57
25-08-06 01:00,57
25-08-06 00:00,40
24-08-06 23:00,22
24-08-06 22:00,52
24-08-06 21:00,61
24-08-06 20:00,53
24-08-06 19:00,56
24-08-06 18:00,83
24-08-06 17:00,100
24-08-06 16:00,108
24-08-06 15:00,103
24-08-06 14:00,98
24-08-06 13:00,98
24-08-06 12:00,90
24-08-06 11:00,67
24-08-06 10:00,45
24-08-06 09:00,38
24-08-06 08:00,23
24-08-06 07:00,4
24-08-06 06:00,1
24-08-06 05:00,2
24-08-06 04:00,8
24-08-06 03:00,7
24-08-06 02:00,12
24-08-06 01:00,16
24-08-06 00:00,21
23-08-06 23:00,14
23-08-06 22:00,12
23-08-06 21:00,2
23-08-06 20:00,15
23-08-06 19:00,56
23-08-06 18:00,76
23-08-06 17:00,71
23-08-06 16:00,63
23-08-06 15:00,62
23-08-06 14:00,65
23-08-06 13:00,65
23-08-06 12:00,63
23-08-06 11:00,60
23-08-06 10:00,57
23-08-06 09:00,50
23-08-06 08:00,44
23-08-06 07:00,34
23-08-06 06:00,39
23-08-06 05:00,43
23-08-06 04:00,41
23-08-06 03:00,50
23-08-06 02:00,61
23-08-06 01:00,58
23-08-06 00:00,49
22-08-06 23:00,43
22-08-06 22:00,37
22-08-06 21:00,51
22-08-06 20:00,64
22-08-06 19:00,61
22-08-06 18:00,59
22-08-06 17:00,64
22-08-06 16:00,80
22-08-06 15:00,77
22-08-06 14:00,69
22-08-06 13:00,59
22-08-06 12:00,45
22-08-06 11:00,41
22-08-06 10:00,39
22-08-06 09:00,42
22-08-06 08:00,33
22-08-06 07:00,15
22-08-06 06:00,20
22-08-06 05:00,39
22-08-06 04:00,48
22-08-06 03:00,55
22-08-06 02:00,62
22-08-06 01:00,64
22-08-06 00:00,60
21-08-06 23:00,60
21-08-06 22:00,63
21-08-06 21:00,69
21-08-06 20:00,72
21-08-06 19:00,74
21-08-06 18:00,77
21-08-06 17:00,83
21-08-06 16:00,83
21-08-06 15:00,88
21-08-06 14:00,87
21-08-06 13:00,82
21-08-06 12:00,75
21-08-06 11:00,72
21-08-06 10:00,62
21-08-06 09:00,53
21-08-06 08:00,45
21-08-06 07:00,45
21-08-06 06:00,36
21-08-06 05:00,47
21-08-06 04:00,50
21-08-06 03:00,56
21-08-06 02:00,58
21-08-06 01:00,55
21-08-06 00:00,42
20-08-06 23:00,47
20-08-06 22:00,67
20-08-06 21:00,60
20-08-06 20:00,67
20-08-06 19:00,78
20-08-06 18:00,80
20-08-06 17:00,83
20-08-06 16:00,78
20-08-06 15:00,82
20-08-06 14:00,80
20-08-06 13:00,82
20-08-06 12:00,81
20-08-06 11:00,80
20-08-06 10:00,79
20-08-06 09:00,75
20-08-06 08:00,74
20-08-06 07:00,72
20-08-06 06:00,76
20-08-06 05:00,76
20-08-06 04:00,72
20-08-06 03:00,63
20-08-06 02:00,68
20-08-06 01:00,78
20-08-06 00:00,83
19-08-06 23:00,77
19-08-06 22:00,73
19-08-06 21:00,24
19-08-06 20:00,62
19-08-06 19:00,86
19-08-06 18:00,93
19-08-06 17:00,101
19-08-06 16:00,105
19-08-06 15:00,99
19-08-06 14:00,93
19-08-06 13:00,90
19-08-06 12:00,82
19-08-06 11:00,77
19-08-06 10:00,73
19-08-06 09:00,50
19-08-06 08:00,35
19-08-06 07:00,15
19-08-06 06:00,3
19-08-06 05:00,3
19-08-06 04:00,18
19-08-06 03:00,26
19-08-06 02:00,33
19-08-06 01:00,25
19-08-06 00:00,19
18-08-06 23:00,36
18-08-06 22:00,53
18-08-06 21:00,51
18-08-06 20:00,63
18-08-06 19:00,65
18-08-06 18:00,72
18-08-06 17:00,83
18-08-06 16:00,94
18-08-06 15:00,92
18-08-06 14:00,73
18-08-06 13:00,46
18-08-06 12:00,31
18-08-06 11:00,17
18-08-06 10:00,34
18-08-06 09:00,49
18-08-06 08:00,13
18-08-06 07:00,2
18-08-06 06:00,1
18-08-06 05:00,3
18-08-06 04:00,10
18-08-06 03:00,8
18-08-06 02:00,8
18-08-06 01:00,2
18-08-06 00:00,8
17-08-06 23:00,17
17-08-06 22:00,10
17-08-06 21:00,44
17-08-06 20:00,79
17-08-06 19:00,93
17-08-06 18:00,112
17-08-06 17:00,117
17-08-06 16:00,120
17-08-06 15:00,117
17-08-06 14:00,110
17-08-06 13:00,106
17-08-06 12:00,101
17-08-06 11:00,81
17-08-06 10:00,70
17-08-06 09:00,51
17-08-06 08:00,13
17-08-06 07:00,2
17-08-06 06:00,1
17-08-06 05:00,1
17-08-06 04:00,1
17-08-06 03:00,1
17-08-06 02:00,1
17-08-06 01:00,1
17-08-06 00:00,1
16-08-06 23:00,1
16-08-06 22:00,1
16-08-06 21:00,11
16-08-06 20:00,34
16-08-06 19:00,46
16-08-06 18:00,31
16-08-06 17:00,29
16-08-06 16:00,53
16-08-06 15:00,90
16-08-06 14:00,98
16-08-06 13:00,101
16-08-06 12:00,83
16-08-06 11:00,72
16-08-06 10:00,68
16-08-06 09:00,47
16-08-06 08:00,32
16-08-06 07:00,4
16-08-06 06:00,1
16-08-06 05:00,1
16-08-06 04:00,10
16-08-06 03:00,7
16-08-06 02:00,11
16-08-06 01:00,20
16-08-06 00:00,16
15-08-06 23:00,23
15-08-06 22:00,43
15-08-06 21:00,34
15-08-06 20:00,40
15-08-06 19:00,52
15-08-06 18:00,64
15-08-06 17:00,66
15-08-06 16:00,60
15-08-06 15:00,53
15-08-06 14:00,52
15-08-06 13:00,48
15-08-06 12:00,36
15-08-06 11:00,37
15-08-06 10:00,42
15-08-06 09:00,46
15-08-06 08:00,45
15-08-06 07:00,45
15-08-06 06:00,55
15-08-06 05:00,75
15-08-06 04:00,84
15-08-06 03:00,84
15-08-06 02:00,72
15-08-06 01:00,62
15-08-06 00:00,62
14-08-06 23:00,63
14-08-06 22:00,66
14-08-06 21:00,72
14-08-06 20:00,59
14-08-06 19:00,51
14-08-06 18:00,60
14-08-06 17:00,73
14-08-06 16:00,76
14-08-06 15:00,75
14-08-06 14:00,71
14-08-06 13:00,77
14-08-06 12:00,73
14-08-06 11:00,69
14-08-06 10:00,61
14-08-06 09:00,56
14-08-06 08:00,40
14-08-06 07:00,26
14-08-06 06:00,11
14-08-06 05:00,20
14-08-06 04:00,28
14-08-06 03:00,33
14-08-06 02:00,26
14-08-06 01:00,36
14-08-06 00:00,27
13-08-06 23:00,21
13-08-06 22:00,31
13-08-06 21:00,43
13-08-06 20:00,61
13-08-06 19:00,48
13-08-06 18:00,65
13-08-06 17:00,76
13-08-06 16:00,79
13-08-06 15:00,87
13-08-06 14:00,85
13-08-06 13:00,77
13-08-06 12:00,73
13-08-06 11:00,70
13-08-06 10:00,59
13-08-06 09:00,53
