Datum Zeit,Leipzig-West O3
,µg/m³
01-09-06 00:00,44
31-08-06 23:00,46
31-08-06 22:00,46
31-08-06 21:00,52
31-08-06 20:00,59
31-08-06 19:00,63
31-08-06 18:00,69
31-08-06 17:00,69
31-08-06 16:00,75
31-08-06 15:00,73
31-08-06 14:00,70
31-08-06 13:00,64
31-08-06 12:00,48
31-08-06 11:00,47
31-08-06 10:00,42
31-08-06 09:00,36
31-08-06 08:00,34
31-08-06 07:00,35
31-08-06 06:00,36
31-08-06 05:00,39
31-08-06 04:00,41
31-08-06 03:00,41
31-08-06 02:00,41
31-08-06 01:00,42
31-08-06 00:00,43
30-08-06 23:00,41
30-08-06 22:00,39
30-08-06 21:00,41
30-08-06 20:00,43
30-08-06 19:00,52
30-08-06 18:00,51
30-08-06 17:00,58
30-08-06 16:00,54
30-08-06 15:00,57
30-08-06 14:00,61
30-08-06 13:00,57
30-08-06 12:00,53
30-08-06 11:00,48
30-08-06 10:00,40
30-08-06 09:00,30
30-08-06 08:00,16
30-08-06 07:00,14
30-08-06 06:00,16
30-08-06 05:00,19
30-08-06 04:00,20
30-08-06 03:00,21
30-08-06 02:00,24
30-08-06 01:00,28
30-08-06 00:00,30
29-08-06 23:00,33
29-08-06 22:00,33
29-08-06 21:00,30
29-08-06 20:00,35
29-08-06 19:00,49
29-08-06 18:00,50
29-08-06 17:00,47
29-08-06 16:00,40
29-08-06 15:00,43
29-08-06 14:00,42
29-08-06 13:00,38
29-08-06 12:00,45
29-08-06 11:00,34
29-08-06 10:00,35
29-08-06 09:00,39
29-08-06 08:00,37
29-08-06 07:00,39
29-08-06 06:00,41
29-08-06 05:00,44
29-08-06 04:00,43
29-08-06 03:00,42
29-08-06 02:00,37
29-08-06 01:00,40
29-08-06 00:00,49
28-08-06 23:00,54
28-08-06 22:00,50
28-08-06 21:00,50
28-08-06 20:00,46
28-08-06 19:00,52
28-08-06 18:00,63
28-08-06 17:00,61
28-08-06 16:00,64
28-08-06 15:00,65
28-08-06 14:00,59
28-08-06 13:00,56
28-08-06 12:00,47
28-08-06 11:00,44
28-08-06 10:00,41
28-08-06 09:00,41
28-08-06 08:00,30
28-08-06 07:00,17
28-08-06 06:00,25
28-08-06 05:00,31
28-08-06 04:00,35
28-08-06 03:00,38
28-08-06 02:00,40
28-08-06 01:00,49
28-08-06 00:00,57
27-08-06 23:00,53
27-08-06 22:00,70
27-08-06 21:00,58
27-08-06 20:00,56
27-08-06 19:00,63
27-08-06 18:00,75
27-08-06 17:00,79
27-08-06 16:00,83
27-08-06 15:00,75
27-08-06 14:00,84
27-08-06 13:00,78
27-08-06 12:00,66
27-08-06 11:00,62
27-08-06 10:00,50
27-08-06 09:00,35
27-08-06 08:00,33
27-08-06 07:00,36
27-08-06 06:00,37
27-08-06 05:00,36
27-08-06 04:00,33
27-08-06 03:00,37
27-08-06 02:00,47
27-08-06 01:00,51
27-08-06 00:00,48
26-08-06 23:00,45
26-08-06 22:00,41
26-08-06 21:00,48
26-08-06 20:00,60
26-08-06 19:00,60
26-08-06 18:00,63
26-08-06 17:00,78
26-08-06 16:00,81
26-08-06 15:00,72
26-08-06 14:00,80
26-08-06 13:00,68
26-08-06 12:00,70
26-08-06 11:00,63
26-08-06 10:00,44
26-08-06 09:00,26
26-08-06 08:00,20
26-08-06 07:00,18
26-08-06 06:00,18
26-08-06 05:00,24
26-08-06 04:00,27
26-08-06 03:00,27
26-08-06 02:00,31
26-08-06 01:00,36
26-08-06 00:00,32
25-08-06 23:00,39
25-08-06 22:00,37
25-08-06 21:00,38
25-08-06 20:00,45
25-08-06 19:00,51
25-08-06 18:00,64
25-08-06 17:00,68
25-08-06 16:00,65
25-08-06 15:00,55
25-08-06 14:00,61
25-08-06 13:00,63
25-08-06 12:00,73
