Datum Zeit,Zittau-Ost PM10
,µg/m³
31-08-06,10
30-08-06,7
29-08-06,5
28-08-06,8
27-08-06,11
26-08-06,12
25-08-06,11
24-08-06,15
23-08-06,9
22-08-06,9
21-08-06,
20-08-06,
19-08-06,
18-08-06,18
17-08-06,21
16-08-06,16
15-08-06,8
14-08-06,8
13-08-06,10
12-08-06,11
11-08-06,12
10-08-06,13
09-08-06,13
08-08-06,14
07-08-06,16
06-08-06,10
05-08-06,12
04-08-06,12
03-08-06,13
02-08-06,11
01-08-06,17

