Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-08-06,
30-08-06,10.11
29-08-06,
28-08-06,
27-08-06,
26-08-06,15.23
25-08-06,
24-08-06,14.48
23-08-06,
22-08-06,13.56
21-08-06,
20-08-06,6.78
19-08-06,
18-08-06,18.74
17-08-06,
16-08-06,16.67
15-08-06,
14-08-06,6.19
13-08-06,
12-08-06,12.75
11-08-06,
10-08-06,15.00
09-08-06,
08-08-06,11.17
07-08-06,
06-08-06,10.15
05-08-06,
04-08-06,13.15
03-08-06,
02-08-06,7.53
01-08-06,

