Datum Zeit,Freiberg O3
,µg/m³
01-09-06 00:00,61
31-08-06 23:00,54
31-08-06 22:00,43
31-08-06 21:00,33
31-08-06 20:00,31
31-08-06 19:00,43
31-08-06 18:00,68
31-08-06 17:00,73
31-08-06 16:00,71
31-08-06 15:00,65
31-08-06 14:00,60
31-08-06 13:00,56
31-08-06 12:00,48
31-08-06 11:00,38
31-08-06 10:00,38
31-08-06 09:00,38
31-08-06 08:00,36
31-08-06 07:00,39
31-08-06 06:00,43
31-08-06 05:00,45
31-08-06 04:00,45
31-08-06 03:00,45
31-08-06 02:00,46
31-08-06 01:00,48
31-08-06 00:00,47
30-08-06 23:00,45
30-08-06 22:00,47
30-08-06 21:00,47
30-08-06 20:00,50
30-08-06 19:00,56
30-08-06 18:00,56
30-08-06 17:00,57
30-08-06 16:00,54
30-08-06 15:00,56
30-08-06 14:00,52
30-08-06 13:00,50
30-08-06 12:00,45
30-08-06 11:00,43
30-08-06 10:00,35
30-08-06 09:00,30
30-08-06 08:00,30
30-08-06 07:00,26
30-08-06 06:00,27
30-08-06 05:00,27
30-08-06 04:00,33
30-08-06 03:00,36
30-08-06 02:00,36
30-08-06 01:00,41
30-08-06 00:00,43
29-08-06 23:00,42
29-08-06 22:00,39
29-08-06 21:00,27
29-08-06 20:00,24
29-08-06 19:00,33
29-08-06 18:00,30
29-08-06 17:00,43
29-08-06 16:00,48
29-08-06 15:00,52
29-08-06 14:00,50
29-08-06 13:00,51
29-08-06 12:00,50
29-08-06 11:00,38
29-08-06 10:00,37
29-08-06 09:00,41
29-08-06 08:00,37
29-08-06 07:00,39
29-08-06 06:00,36
29-08-06 05:00,43
29-08-06 04:00,52
29-08-06 03:00,52
29-08-06 02:00,53
29-08-06 01:00,61
29-08-06 00:00,50
28-08-06 23:00,46
28-08-06 22:00,47
28-08-06 21:00,47
28-08-06 20:00,53
28-08-06 19:00,47
28-08-06 18:00,36
28-08-06 17:00,33
28-08-06 16:00,40
28-08-06 15:00,46
28-08-06 14:00,45
28-08-06 13:00,44
28-08-06 12:00,30
28-08-06 11:00,19
28-08-06 10:00,30
28-08-06 09:00,32
28-08-06 08:00,27
28-08-06 07:00,20
28-08-06 06:00,17
28-08-06 05:00,34
28-08-06 04:00,48
28-08-06 03:00,53
28-08-06 02:00,60
28-08-06 01:00,67
28-08-06 00:00,69
27-08-06 23:00,76
27-08-06 22:00,51
27-08-06 21:00,45
27-08-06 20:00,38
27-08-06 19:00,49
27-08-06 18:00,61
27-08-06 17:00,68
27-08-06 16:00,76
27-08-06 15:00,83
27-08-06 14:00,73
27-08-06 13:00,78
27-08-06 12:00,77
27-08-06 11:00,71
27-08-06 10:00,62
27-08-06 09:00,49
27-08-06 08:00,47
27-08-06 07:00,44
27-08-06 06:00,44
27-08-06 05:00,42
27-08-06 04:00,43
27-08-06 03:00,44
27-08-06 02:00,46
27-08-06 01:00,45
27-08-06 00:00,50
26-08-06 23:00,57
26-08-06 22:00,47
26-08-06 21:00,51
26-08-06 20:00,65
26-08-06 19:00,60
26-08-06 18:00,58
26-08-06 17:00,66
26-08-06 16:00,69
26-08-06 15:00,72
26-08-06 14:00,56
26-08-06 13:00,56
26-08-06 12:00,75
26-08-06 11:00,64
26-08-06 10:00,53
26-08-06 09:00,40
26-08-06 08:00,42
26-08-06 07:00,43
26-08-06 06:00,44
