Datum Zeit,Dresden-Nord PM10
,µg/m³
31-08-06,24
30-08-06,21
29-08-06,13
28-08-06,24
27-08-06,25
26-08-06,22
25-08-06,19
24-08-06,28
23-08-06,21
22-08-06,21
21-08-06,
20-08-06,18
19-08-06,19
18-08-06,34
17-08-06,32
16-08-06,31
15-08-06,22
14-08-06,20
13-08-06,16
12-08-06,22
11-08-06,26
10-08-06,29
09-08-06,27
08-08-06,32
07-08-06,26
06-08-06,17
05-08-06,18
04-08-06,29
03-08-06,27
02-08-06,26
01-08-06,28

