Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-08-06,
30-08-06,9.11
29-08-06,
28-08-06,11.64
27-08-06,
26-08-06,13.90
25-08-06,
24-08-06,14.65
23-08-06,
22-08-06,
21-08-06,
20-08-06,9.06
19-08-06,
18-08-06,15.60
17-08-06,
16-08-06,16.52
15-08-06,
14-08-06,10.33
13-08-06,
12-08-06,12.70
11-08-06,
10-08-06,17.35
09-08-06,
08-08-06,12.22
07-08-06,
06-08-06,10.76
05-08-06,
04-08-06,15.72
03-08-06,
02-08-06,9.72
01-08-06,

