Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-08-06,
30-08-06,3.89
29-08-06,
28-08-06,2.96
27-08-06,
26-08-06,7.77
25-08-06,
24-08-06,7.60
23-08-06,
22-08-06,7.91
21-08-06,
20-08-06,3.82
19-08-06,
18-08-06,7.67
17-08-06,
16-08-06,13.82
15-08-06,
14-08-06,3.47
13-08-06,
12-08-06,4.79
11-08-06,
10-08-06,6.49
09-08-06,
08-08-06,
07-08-06,
06-08-06,
05-08-06,
04-08-06,
03-08-06,
02-08-06,7.34
01-08-06,

