Datum Zeit,Leipzig-West PM10
,µg/m³
31-08-16,16
30-08-16,10
29-08-16,11
28-08-16,19
27-08-16,23
26-08-16,20
25-08-16,18
24-08-16,12
23-08-16,11
22-08-16,8
21-08-16,5
20-08-16,11
19-08-16,21
18-08-16,15
17-08-16,8
16-08-16,10
15-08-16,9
14-08-16,11
13-08-16,12
12-08-16,5
11-08-16,8
10-08-16,8
09-08-16,15
08-08-16,17
07-08-16,14
06-08-16,9
05-08-16,12
04-08-16,14
03-08-16,6
02-08-16,11
01-08-16,11

