Datum Zeit,Plauen-Sued PM10
,µg/m³
31-08-16,14
30-08-16,12
29-08-16,17
28-08-16,19
27-08-16,21
26-08-16,18
25-08-16,19
24-08-16,21
23-08-16,14
22-08-16,11
21-08-16,8
20-08-16,17
19-08-16,20
18-08-16,22
17-08-16,15
16-08-16,17
15-08-16,18
14-08-16,13
13-08-16,14
12-08-16,10
11-08-16,14
10-08-16,13
09-08-16,17
08-08-16,18
07-08-16,13
06-08-16,13
05-08-16,12
04-08-16,16
03-08-16,11
02-08-16,25
01-08-16,13

