Datum Zeit,Collmberg PM10
,µg/m³
31-08-16,13
30-08-16,7
29-08-16,11
28-08-16,17
27-08-16,22
26-08-16,16
25-08-16,15
24-08-16,10
23-08-16,9
22-08-16,8
21-08-16,6
20-08-16,9
19-08-16,17
18-08-16,10
17-08-16,6
16-08-16,8
15-08-16,8
14-08-16,10
13-08-16,11
12-08-16,5
11-08-16,9
10-08-16,7
09-08-16,15
08-08-16,15
07-08-16,15
06-08-16,11
05-08-16,10
04-08-16,14
03-08-16,5
02-08-16,9
01-08-16,8

