Datum Zeit,Niesky PM10
,µg/m³
31-08-16,9
30-08-16,7
29-08-16,11
28-08-16,18
27-08-16,14
26-08-16,13
25-08-16,14
24-08-16,8
23-08-16,10
22-08-16,6
21-08-16,6
20-08-16,15
19-08-16,14
18-08-16,10
17-08-16,8
16-08-16,9
15-08-16,7
14-08-16,11
13-08-16,9
12-08-16,7
11-08-16,8
10-08-16,8
09-08-16,11
08-08-16,11
07-08-16,10
06-08-16,11
05-08-16,
04-08-16,10
03-08-16,6
02-08-16,7
01-08-16,7

