Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-08-16,14
30-08-16,10
29-08-16,13
28-08-16,18
27-08-16,24
26-08-16,19
25-08-16,17
24-08-16,15
23-08-16,12
22-08-16,7
21-08-16,6
20-08-16,12
19-08-16,20
18-08-16,18
17-08-16,11
16-08-16,14
15-08-16,15
14-08-16,14
13-08-16,10
12-08-16,6
11-08-16,8
10-08-16,8
09-08-16,16
08-08-16,16
07-08-16,12
06-08-16,12
05-08-16,11
04-08-16,14
03-08-16,7
02-08-16,9
01-08-16,9

