Datum Zeit,Klingenthal PM10
,µg/m³
31-08-16,10
30-08-16,9
29-08-16,12
28-08-16,14
27-08-16,16
26-08-16,15
25-08-16,15
24-08-16,14
23-08-16,10
22-08-16,7
21-08-16,7
20-08-16,11
19-08-16,12
18-08-16,11
17-08-16,9
16-08-16,11
15-08-16,13
14-08-16,11
13-08-16,10
12-08-16,6
11-08-16,8
10-08-16,10
09-08-16,14
08-08-16,11
07-08-16,10
06-08-16,10
05-08-16,8
04-08-16,10
03-08-16,6
02-08-16,7
01-08-16,7

