Datum Zeit,Schwartenberg PM10
,µg/m³
31-08-16,14
30-08-16,8
29-08-16,11
28-08-16,22
27-08-16,21
26-08-16,18
25-08-16,16
24-08-16,16
23-08-16,12
22-08-16,5
21-08-16,5
20-08-16,14
19-08-16,16
18-08-16,12
17-08-16,9
16-08-16,11
15-08-16,9
14-08-16,14
13-08-16,6
12-08-16,4
11-08-16,6
10-08-16,7
09-08-16,13
08-08-16,12
07-08-16,10
06-08-16,9
05-08-16,8
04-08-16,11
03-08-16,5
02-08-16,7
01-08-16,5

