Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-11-02,9
29-11-02,24
28-11-02,28
27-11-02,36
26-11-02,27
25-11-02,32
24-11-02,15
23-11-02,16
22-11-02,30
21-11-02,21
20-11-02,16
19-11-02,15
18-11-02,54
17-11-02,7
16-11-02,42
15-11-02,33
14-11-02,25
13-11-02,15
12-11-02,14
11-11-02,11
10-11-02,14
09-11-02,4
08-11-02,14
07-11-02,39
06-11-02,40
05-11-02,28
04-11-02,18
03-11-02,7
02-11-02,13
01-11-02,29

