Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-11-02,12
29-11-02,22
28-11-02,
27-11-02,20
26-11-02,20
25-11-02,19
24-11-02,11
23-11-02,10
22-11-02,22
21-11-02,19
20-11-02,10
19-11-02,10
18-11-02,20
17-11-02,6
16-11-02,37
15-11-02,33
14-11-02,22
13-11-02,18
12-11-02,14
11-11-02,10
10-11-02,13
09-11-02,4
08-11-02,12
07-11-02,33
06-11-02,28
05-11-02,18
04-11-02,15
03-11-02,10
02-11-02,11
01-11-02,30

