Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-11-02,17
29-11-02,37
28-11-02,47
27-11-02,
26-11-02,31
25-11-02,14
24-11-02,33
23-11-02,41
22-11-02,58
21-11-02,52
20-11-02,27
19-11-02,26
18-11-02,50
17-11-02,16
16-11-02,65
15-11-02,64
14-11-02,50
13-11-02,18
12-11-02,22
11-11-02,17
10-11-02,24
09-11-02,7
08-11-02,20
07-11-02,46
06-11-02,47
05-11-02,44
04-11-02,38
03-11-02,21
02-11-02,22
01-11-02,50

