Datum Zeit,Plauen-Sued PM10
,µg/m³
28-02-10,10
27-02-10,14
26-02-10,11
25-02-10,16
24-02-10,22
23-02-10,14
22-02-10,14
21-02-10,12
20-02-10,21
19-02-10,37
18-02-10,46
17-02-10,47
16-02-10,41
15-02-10,
14-02-10,22
13-02-10,14
12-02-10,31
11-02-10,87
10-02-10,68
09-02-10,55
08-02-10,51
07-02-10,61
06-02-10,61
05-02-10,37
04-02-10,18
03-02-10,12
02-02-10,22
01-02-10,22

