Datum Zeit,Glauchau PM10
,µg/m³
28-02-10,13
27-02-10,18
26-02-10,12
25-02-10,22
24-02-10,20
23-02-10,13
22-02-10,19
21-02-10,14
20-02-10,20
19-02-10,43
18-02-10,40
17-02-10,86
16-02-10,50
15-02-10,40
14-02-10,35
13-02-10,18
12-02-10,31
11-02-10,99
10-02-10,81
09-02-10,54
08-02-10,38
07-02-10,59
06-02-10,57
05-02-10,41
04-02-10,18
03-02-10,8
02-02-10,18
01-02-10,17

