Datum Zeit,Annaberg-Buchholz NO2
,µg/m³
01-03-10 00:00,3
28-02-10 23:00,3
28-02-10 22:00,4
28-02-10 21:00,4
28-02-10 20:00,6
28-02-10 19:00,8
28-02-10 18:00,13
28-02-10 17:00,15
28-02-10 16:00,13
28-02-10 15:00,13
28-02-10 14:00,8
28-02-10 13:00,11
28-02-10 12:00,18
28-02-10 11:00,22
28-02-10 10:00,21
28-02-10 09:00,21
28-02-10 08:00,27
28-02-10 07:00,26
28-02-10 06:00,33
28-02-10 05:00,32
28-02-10 04:00,28
28-02-10 03:00,25
28-02-10 02:00,8
28-02-10 01:00,13
28-02-10 00:00,16
27-02-10 23:00,22
27-02-10 22:00,42
27-02-10 21:00,69
27-02-10 20:00,63
27-02-10 19:00,57
27-02-10 18:00,37
27-02-10 17:00,24
27-02-10 16:00,12
27-02-10 15:00,10
27-02-10 14:00,10
27-02-10 13:00,10
27-02-10 12:00,9
27-02-10 11:00,12
27-02-10 10:00,11
27-02-10 09:00,11
27-02-10 08:00,17
27-02-10 07:00,21
27-02-10 06:00,6
27-02-10 05:00,5
27-02-10 04:00,5
27-02-10 03:00,5
27-02-10 02:00,6
27-02-10 01:00,7
27-02-10 00:00,7
26-02-10 23:00,9
26-02-10 22:00,11
26-02-10 21:00,12
26-02-10 20:00,19
26-02-10 19:00,60
26-02-10 18:00,56
26-02-10 17:00,58
26-02-10 16:00,47
26-02-10 15:00,34
26-02-10 14:00,21
26-02-10 13:00,
26-02-10 12:00,32
26-02-10 11:00,43
26-02-10 10:00,50
26-02-10 09:00,60
26-02-10 08:00,64
26-02-10 07:00,60
26-02-10 06:00,27
26-02-10 05:00,21
26-02-10 04:00,17
26-02-10 03:00,25
26-02-10 02:00,28
26-02-10 01:00,24
26-02-10 00:00,22
25-02-10 23:00,28
25-02-10 22:00,30
25-02-10 21:00,29
25-02-10 20:00,43
25-02-10 19:00,85
25-02-10 18:00,42
25-02-10 17:00,44
25-02-10 16:00,35
25-02-10 15:00,32
25-02-10 14:00,29
25-02-10 13:00,20
25-02-10 12:00,24
25-02-10 11:00,28
25-02-10 10:00,41
25-02-10 09:00,57
25-02-10 08:00,81
25-02-10 07:00,68
25-02-10 06:00,53
25-02-10 05:00,34
25-02-10 04:00,16
25-02-10 03:00,22
25-02-10 02:00,21
25-02-10 01:00,33
25-02-10 00:00,35
24-02-10 23:00,47
24-02-10 22:00,48
24-02-10 21:00,60
24-02-10 20:00,65
24-02-10 19:00,78
24-02-10 18:00,62
24-02-10 17:00,62
24-02-10 16:00,31
24-02-10 15:00,29
24-02-10 14:00,34
24-02-10 13:00,23
24-02-10 12:00,27
24-02-10 11:00,32
24-02-10 10:00,65
24-02-10 09:00,65
24-02-10 08:00,76
24-02-10 07:00,66
24-02-10 06:00,60
24-02-10 05:00,39
24-02-10 04:00,24
24-02-10 03:00,26
24-02-10 02:00,24
24-02-10 01:00,32
24-02-10 00:00,40
23-02-10 23:00,52
23-02-10 22:00,50
23-02-10 21:00,62
23-02-10 20:00,73
23-02-10 19:00,79
23-02-10 18:00,94
23-02-10 17:00,72
23-02-10 16:00,37
23-02-10 15:00,33
23-02-10 14:00,23
23-02-10 13:00,25
23-02-10 12:00,18
23-02-10 11:00,27
23-02-10 10:00,50
23-02-10 09:00,72
23-02-10 08:00,68
23-02-10 07:00,52
23-02-10 06:00,32
23-02-10 05:00,16
23-02-10 04:00,16
23-02-10 03:00,12
23-02-10 02:00,7
23-02-10 01:00,12
23-02-10 00:00,15
22-02-10 23:00,22
22-02-10 22:00,35
22-02-10 21:00,55
22-02-10 20:00,75
22-02-10 19:00,49
22-02-10 18:00,32
22-02-10 17:00,39
22-02-10 16:00,30
22-02-10 15:00,36
22-02-10 14:00,25
22-02-10 13:00,25
22-02-10 12:00,30
22-02-10 11:00,38
22-02-10 10:00,48
22-02-10 09:00,67
22-02-10 08:00,84
22-02-10 07:00,64
22-02-10 06:00,65
22-02-10 05:00,28
22-02-10 04:00,23
22-02-10 03:00,15
22-02-10 02:00,12
22-02-10 01:00,29
22-02-10 00:00,20
21-02-10 23:00,32
21-02-10 22:00,43
21-02-10 21:00,62
21-02-10 20:00,88
21-02-10 19:00,50
21-02-10 18:00,26
21-02-10 17:00,14
21-02-10 16:00,11
21-02-10 15:00,12
21-02-10 14:00,13
21-02-10 13:00,9
21-02-10 12:00,11
21-02-10 11:00,9
21-02-10 10:00,9
21-02-10 09:00,31
21-02-10 08:00,41
21-02-10 07:00,32
21-02-10 06:00,32
21-02-10 05:00,35
21-02-10 04:00,21
21-02-10 03:00,13
21-02-10 02:00,38
21-02-10 01:00,48
21-02-10 00:00,38
20-02-10 23:00,51
20-02-10 22:00,37
20-02-10 21:00,28
20-02-10 20:00,30
20-02-10 19:00,42
20-02-10 18:00,36
20-02-10 17:00,19
20-02-10 16:00,16
20-02-10 15:00,11
20-02-10 14:00,13
20-02-10 13:00,13
20-02-10 12:00,15
20-02-10 11:00,19
20-02-10 10:00,19
20-02-10 09:00,14
20-02-10 08:00,16
20-02-10 07:00,12
20-02-10 06:00,12
20-02-10 05:00,13
20-02-10 04:00,13
20-02-10 03:00,13
20-02-10 02:00,13
20-02-10 01:00,14
20-02-10 00:00,17
19-02-10 23:00,36
19-02-10 22:00,47
19-02-10 21:00,88
19-02-10 20:00,93
19-02-10 19:00,93
19-02-10 18:00,69
19-02-10 17:00,59
19-02-10 16:00,79
19-02-10 15:00,63
19-02-10 14:00,68
19-02-10 13:00,67
19-02-10 12:00,63
19-02-10 11:00,52
19-02-10 10:00,46
19-02-10 09:00,44
19-02-10 08:00,45
19-02-10 07:00,67
19-02-10 06:00,57
19-02-10 05:00,52
19-02-10 04:00,30
19-02-10 03:00,26
19-02-10 02:00,26
19-02-10 01:00,35
19-02-10 00:00,35
18-02-10 23:00,37
18-02-10 22:00,42
18-02-10 21:00,60
18-02-10 20:00,48
18-02-10 19:00,42
18-02-10 18:00,44
18-02-10 17:00,44
18-02-10 16:00,38
18-02-10 15:00,47
18-02-10 14:00,41
18-02-10 13:00,51
18-02-10 12:00,87
18-02-10 11:00,80
18-02-10 10:00,79
18-02-10 09:00,87
18-02-10 08:00,97
18-02-10 07:00,88
18-02-10 06:00,66
18-02-10 05:00,40
18-02-10 04:00,29
18-02-10 03:00,35
18-02-10 02:00,21
18-02-10 01:00,21
18-02-10 00:00,19
17-02-10 23:00,25
17-02-10 22:00,36
17-02-10 21:00,36
17-02-10 20:00,61
17-02-10 19:00,64
17-02-10 18:00,63
17-02-10 17:00,55
17-02-10 16:00,52
17-02-10 15:00,45
17-02-10 14:00,43
