Datum Zeit,Dresden-Nord PM10
,µg/m³
28-02-10,23
27-02-10,23
26-02-10,37
25-02-10,47
24-02-10,52
23-02-10,36
22-02-10,33
21-02-10,21
20-02-10,31
19-02-10,58
18-02-10,58
17-02-10,58
16-02-10,64
15-02-10,48
14-02-10,29
13-02-10,23
12-02-10,41
11-02-10,98
10-02-10,144
09-02-10,64
08-02-10,39
07-02-10,56
06-02-10,61
05-02-10,39
04-02-10,27
03-02-10,13
02-02-10,21
01-02-10,25

