Datum Zeit,Collmberg PM10
,µg/m³
28-02-10,10
27-02-10,8
26-02-10,8
25-02-10,10
24-02-10,11
23-02-10,6
22-02-10,10
21-02-10,13
20-02-10,17
19-02-10,31
18-02-10,37
17-02-10,49
16-02-10,36
15-02-10,28
14-02-10,17
13-02-10,12
12-02-10,18
11-02-10,71
10-02-10,115
09-02-10,46
08-02-10,26
07-02-10,50
06-02-10,50
05-02-10,32
04-02-10,12
03-02-10,5
02-02-10,12
01-02-10,15

